countrySource,countryTarget,value,type,year,month
China,Russia,4269.85325,export,2018,8
South Korea,Russia,586.634,export,2018,8
Japan,Russia,575.381737,export,2018,8
India,Russia,230.74,export,2018,8
Singapore,Russia,37.707386,export,2018,8
Indonesia,Russia,71.202324,export,2018,8
United States,China,9294.3443,export,2018,8
Canada,China,1515.773848,export,2018,8
Brazil,China,5805.714256,export,2018,8
United Kingdom,China,2806.305126,export,2018,8
Netherlands,China,1130.022934,export,2018,8
France,China,1982.549546,export,2018,8
Germany,China,9120.835696,export,2018,8
Italy,China,1117.334787,export,2018,8
Russia,China,4627.738884,export,2018,8
China,China,0.0,export,2018,8
South Korea,China,14395.063,export,2018,8
Japan,China,12301.938787,export,2018,8
India,China,1255.3,export,2018,8
Singapore,China,4274.478489,export,2018,8
Indonesia,China,2275.276927,export,2018,8
United States,South Korea,4546.958358,export,2018,8
Canada,South Korea,371.543624,export,2018,8
Brazil,South Korea,319.963728,export,2018,8
United Kingdom,South Korea,631.254955,export,2018,8
Netherlands,South Korea,746.737298,export,2018,8
France,South Korea,331.114207,export,2018,8
Germany,South Korea,1782.020609,export,2018,8
Italy,South Korea,394.223833,export,2018,8
Russia,South Korea,1620.901988,export,2018,8
China,South Korea,8283.24342,export,2018,8
South Korea,South Korea,0.0,export,2018,8
Japan,South Korea,4200.867908,export,2018,8
India,South Korea,449.67,export,2018,8
Singapore,South Korea,1164.041148,export,2018,8
Indonesia,South Korea,923.955446,export,2018,8
United States,Japan,6337.901112,export,2018,8
Canada,Japan,762.16674,export,2018,8
Brazil,Japan,391.724092,export,2018,8
United Kingdom,Japan,760.639949,export,2018,8
Netherlands,Japan,420.947457,export,2018,8
France,Japan,489.014283,export,2018,8
Germany,Japan,2069.172658,export,2018,8
Italy,Japan,556.697856,export,2018,8
Russia,Japan,1402.455972,export,2018,8
China,Japan,11568.97586,export,2018,8
South Korea,Japan,2416.093,export,2018,8
Japan,Japan,0.0,export,2018,8
India,Japan,428.6,export,2018,8
Singapore,Japan,1720.287261,export,2018,8
Indonesia,Japan,1720.513811,export,2018,8
United States,India,3112.290672,export,2018,8
Canada,India,267.732937,export,2018,8
Brazil,India,336.081556,export,2018,8
United Kingdom,India,480.228924,export,2018,8
Netherlands,India,215.46244,export,2018,8
France,India,383.360566,export,2018,8
Germany,India,1344.038724,export,2018,8
Italy,India,343.724306,export,2018,8
Russia,India,600.600716,export,2018,8
China,India,7027.4721,export,2018,8
South Korea,India,1416.871,export,2018,8
Japan,India,954.078455,export,2018,8
India,India,0.0,export,2018,8
Singapore,India,1135.570132,export,2018,8
Indonesia,India,1266.075775,export,2018,8
United States,Singapore,2683.503593,export,2018,8
Canada,Singapore,95.717432,export,2018,8
Brazil,Singapore,180.757015,export,2018,8
United Kingdom,Singapore,735.719725,export,2018,8
Netherlands,Singapore,373.654614,export,2018,8
France,Singapore,581.9175230000001,export,2018,8
Germany,Singapore,704.0563860000001,export,2018,8
Italy,Singapore,169.697276,export,2018,8
Russia,Singapore,281.574575,export,2018,8
China,Singapore,4229.9497200000005,export,2018,8
South Korea,Singapore,769.7330000000001,export,2018,8
Japan,Singapore,1808.930758,export,2018,8
India,Singapore,716.34,export,2018,8
Singapore,Singapore,0.0,export,2018,8
Indonesia,Singapore,930.976308,export,2018,8
United States,Indonesia,972.657811,export,2018,8
Canada,Indonesia,130.301146,export,2018,8
Brazil,Indonesia,128.71948999999998,export,2018,8
United Kingdom,Indonesia,91.482297,export,2018,8
Netherlands,Indonesia,86.97191600000001,export,2018,8
France,Indonesia,69.091257,export,2018,8
Germany,Indonesia,332.628177,export,2018,8
Italy,Indonesia,94.201486,export,2018,8
Russia,Indonesia,48.577074,export,2018,8
China,Indonesia,3679.09612,export,2018,8
South Korea,Indonesia,734.96,export,2018,8
Japan,Indonesia,1292.421427,export,2018,8
India,Indonesia,378.86,export,2018,8
Singapore,Indonesia,3096.5580170000003,export,2018,8
Indonesia,Indonesia,0.0,export,2018,8
United States,United States,0.0,export,2018,9
Canada,United States,27843.555056,export,2018,9
Brazil,United States,2678.45313,export,2018,9
United Kingdom,United States,5352.289843,export,2018,9
Netherlands,United States,3055.770409,export,2018,9
France,United States,3148.697442,export,2018,9
Germany,United States,10964.72454,export,2018,9
Italy,United States,3645.663005,export,2018,9
Russia,United States,1346.543977,export,2018,9
China,United States,46775.32114,export,2018,9
South Korea,United States,5870.786999999999,export,2018,9
Japan,United States,11573.481631,export,2018,9
India,United States,4499.53,export,2018,9
Singapore,United States,2748.85483,export,2018,9
Indonesia,United States,1550.110509,export,2018,9
United States,Canada,24584.427091,export,2018,9
Canada,Canada,0.0,export,2018,9
Brazil,Canada,312.421959,export,2018,9
United Kingdom,Canada,732.850358,export,2018,9
Netherlands,Canada,408.133835,export,2018,9
France,Canada,315.681427,export,2018,9
Germany,Canada,988.890439,export,2018,9
Italy,Canada,365.621052,export,2018,9
Russia,Canada,65.63738000000001,export,2018,9
China,Canada,3477.25685,export,2018,9
South Korea,Canada,439.445,export,2018,9
Japan,Canada,617.3799019999999,export,2018,9
India,Canada,224.11,export,2018,9
Singapore,Canada,73.806601,export,2018,9
Indonesia,Canada,74.904078,export,2018,9
United States,Brazil,3337.329999,export,2018,9
Canada,Brazil,165.089475,export,2018,9
Brazil,Brazil,0.0,export,2018,9
United Kingdom,Brazil,215.462727,export,2018,9
Netherlands,Brazil,267.372139,export,2018,9
France,Brazil,462.16325,export,2018,9
Germany,Brazil,886.019397,export,2018,9
Italy,Brazil,338.455302,export,2018,9
Russia,Brazil,222.38118,export,2018,9
China,Brazil,2754.44235,export,2018,9
South Korea,Brazil,375.158,export,2018,9
Japan,Brazil,297.827505,export,2018,9
India,Brazil,304.82,export,2018,9
Singapore,Brazil,99.792357,export,2018,9
Indonesia,Brazil,95.24876,export,2018,9
United States,United Kingdom,5574.9680450000005,export,2018,9
Canada,United Kingdom,879.079667,export,2018,9
Brazil,United Kingdom,260.681623,export,2018,9
United Kingdom,United Kingdom,0.0,export,2018,9
Netherlands,United Kingdom,4848.797759,export,2018,9
France,United Kingdom,3246.65861,export,2018,9
Germany,United Kingdom,7633.358911,export,2018,9
Italy,United Kingdom,2350.890785,export,2018,9
Russia,United Kingdom,786.410884,export,2018,9
China,United Kingdom,5958.38861,export,2018,9
South Korea,United Kingdom,328.07199999999995,export,2018,9
Japan,United Kingdom,1129.7672300000002,export,2018,9
India,United Kingdom,774.51,export,2018,9
Singapore,United Kingdom,302.675989,export,2018,9
Indonesia,United Kingdom,129.26155,export,2018,9
United States,Netherlands,4165.214185,export,2018,9
Canada,Netherlands,403.896869,export,2018,9
Brazil,Netherlands,681.79358,export,2018,9
United Kingdom,Netherlands,2727.436914,export,2018,9
Netherlands,Netherlands,0.0,export,2018,9
France,Netherlands,1731.707761,export,2018,9
Germany,Netherlands,8574.750828,export,2018,9
Italy,Netherlands,1181.339804,export,2018,9
Russia,Netherlands,3197.219511,export,2018,9
China,Netherlands,6523.80154,export,2018,9
South Korea,Netherlands,296.19,export,2018,9
Japan,Netherlands,947.632082,export,2018,9
India,Netherlands,589.46,export,2018,9
Singapore,Netherlands,611.9827190000001,export,2018,9
Indonesia,Netherlands,308.844584,export,2018,9
United States,France,3040.687445,export,2018,9
Canada,France,227.305202,export,2018,9
Brazil,France,188.317203,export,2018,9
United Kingdom,France,2478.707434,export,2018,9
Netherlands,France,4911.924458,export,2018,9
France,France,0.0,export,2018,9
Germany,France,10411.546543,export,2018,9
Italy,France,4720.226387,export,2018,9
Russia,France,531.385974,export,2018,9
China,France,2556.61513,export,2018,9
South Korea,France,233.96,export,2018,9
Japan,France,553.205087,export,2018,9
India,France,433.19,export,2018,9
Singapore,France,488.351281,export,2018,9
Indonesia,France,76.34544100000001,export,2018,9
United States,Germany,4938.396681,export,2018,9
Canada,Germany,326.41701800000004,export,2018,9
Brazil,Germany,433.889574,export,2018,9
United Kingdom,Germany,3750.274129,export,2018,9
Netherlands,Germany,14943.154456,export,2018,9
France,Germany,6965.592053,export,2018,9
Germany,Germany,0.0,export,2018,9
Italy,Germany,5584.049544,export,2018,9
Russia,Germany,2973.23886,export,2018,9
China,Germany,6934.4782700000005,export,2018,9
South Korea,Germany,741.7189999999999,export,2018,9
Japan,Germany,1711.054248,export,2018,9
India,Germany,766.1,export,2018,9
Singapore,Germany,598.00008,export,2018,9
Indonesia,Germany,219.626803,export,2018,9
United States,Italy,2087.877588,export,2018,9
Canada,Italy,160.7465,export,2018,9
Brazil,Italy,290.969377,export,2018,9
United Kingdom,Italy,1192.640744,export,2018,9
Netherlands,Italy,2567.812461,export,2018,9
France,Italy,3497.602659,export,2018,9
Germany,Italy,6694.926199,export,2018,9
Italy,Italy,0.0,export,2018,9
Russia,Italy,1465.837069,export,2018,9
China,Italy,2995.49841,export,2018,9
South Korea,Italy,337.961,export,2018,9
Japan,Italy,340.61309700000004,export,2018,9
India,Italy,433.4,export,2018,9
Singapore,Italy,79.190201,export,2018,9
Indonesia,Italy,163.690424,export,2018,9
United States,Russia,456.274541,export,2018,9
Canada,Russia,30.178975,export,2018,9
Brazil,Russia,121.498024,export,2018,9
United Kingdom,Russia,287.192311,export,2018,9
Netherlands,Russia,622.2825230000001,export,2018,9
France,Russia,520.049077,export,2018,9
Germany,Russia,2461.634379,export,2018,9
Italy,Russia,663.217633,export,2018,9
Russia,Russia,0.0,export,2018,9
China,Russia,4045.22393,export,2018,9
South Korea,Russia,553.898,export,2018,9
Japan,Russia,587.543472,export,2018,9
India,Russia,182.74,export,2018,9
Singapore,Russia,38.039126,export,2018,9
Indonesia,Russia,108.221308,export,2018,9
United States,China,9789.081065,export,2018,9
Canada,China,1982.90452,export,2018,9
Brazil,China,4890.542173,export,2018,9
United Kingdom,China,2792.490275,export,2018,9
Netherlands,China,1409.188668,export,2018,9
France,China,2195.433106,export,2018,9
Germany,China,9301.306947,export,2018,9
Italy,China,1028.7274,export,2018,9
Russia,China,5257.622625999999,export,2018,9
China,China,0.0,export,2018,9
South Korea,China,14588.533,export,2018,9
Japan,China,11276.432766,export,2018,9
India,China,1409.57,export,2018,9
Singapore,China,3654.555631,export,2018,9
Indonesia,China,2033.419814,export,2018,9
United States,South Korea,4747.980947999999,export,2018,9
Canada,South Korea,367.9079,export,2018,9
Brazil,South Korea,256.648019,export,2018,9
United Kingdom,South Korea,562.231351,export,2018,9
Netherlands,South Korea,826.458183,export,2018,9
France,South Korea,347.167315,export,2018,9
Germany,South Korea,1695.9409100000005,export,2018,9
Italy,South Korea,393.946837,export,2018,9
Russia,South Korea,2229.640222,export,2018,9
China,South Korea,9117.92495,export,2018,9
South Korea,South Korea,0.0,export,2018,9
Japan,South Korea,4278.160682,export,2018,9
India,South Korea,452.36,export,2018,9
Singapore,South Korea,1170.194528,export,2018,9
Indonesia,South Korea,1049.788406,export,2018,9
United States,Japan,6439.534423,export,2018,9
Canada,Japan,820.561583,export,2018,9
Brazil,Japan,319.652445,export,2018,9
United Kingdom,Japan,645.3609650000001,export,2018,9
Netherlands,Japan,458.182809,export,2018,9
France,Japan,577.174563,export,2018,9
Germany,Japan,2220.6679510000004,export,2018,9
Italy,Japan,535.927551,export,2018,9
Russia,Japan,1325.378096,export,2018,9
China,Japan,13525.5953,export,2018,9
South Korea,Japan,2462.516,export,2018,9
Japan,Japan,0.0,export,2018,9
India,Japan,408.59,export,2018,9
Singapore,Japan,1649.869284,export,2018,9
Indonesia,Japan,1577.379952,export,2018,9
United States,India,3014.773725,export,2018,9
Canada,India,321.28365499999995,export,2018,9
Brazil,India,414.286484,export,2018,9
United Kingdom,India,510.003275,export,2018,9
Netherlands,India,218.118531,export,2018,9
France,India,493.088071,export,2018,9
Germany,India,1511.821329,export,2018,9
Italy,India,318.600118,export,2018,9
Russia,India,682.832388,export,2018,9
China,India,6922.766809999999,export,2018,9
South Korea,India,1282.835,export,2018,9
Japan,India,925.979876,export,2018,9
India,India,0.0,export,2018,9
Singapore,India,1073.946412,export,2018,9
Indonesia,India,1302.245233,export,2018,9
United States,Singapore,2498.649104,export,2018,9
Canada,Singapore,64.951238,export,2018,9
Brazil,Singapore,165.779828,export,2018,9
United Kingdom,Singapore,693.0059,export,2018,9
Netherlands,Singapore,638.687563,export,2018,9
France,Singapore,837.74968,export,2018,9
Germany,Singapore,677.090234,export,2018,9
Italy,Singapore,185.650524,export,2018,9
Russia,Singapore,267.35121000000004,export,2018,9
China,Singapore,3865.72715,export,2018,9
South Korea,Singapore,783.331,export,2018,9
Japan,Singapore,1701.346411,export,2018,9
India,Singapore,1027.26,export,2018,9
Singapore,Singapore,0.0,export,2018,9
Indonesia,Singapore,793.089072,export,2018,9
United States,Indonesia,782.527714,export,2018,9
Canada,Indonesia,145.45558400000002,export,2018,9
Brazil,Indonesia,152.75841200000002,export,2018,9
United Kingdom,Indonesia,68.594829,export,2018,9
Netherlands,Indonesia,69.239536,export,2018,9
France,Indonesia,81.23352299999999,export,2018,9
Germany,Indonesia,240.014797,export,2018,9
Italy,Indonesia,135.452991,export,2018,9
Russia,Indonesia,75.37111800000001,export,2018,9
China,Indonesia,3931.72858,export,2018,9
South Korea,Indonesia,702.033,export,2018,9
Japan,Indonesia,1370.916628,export,2018,9
India,Indonesia,364.87,export,2018,9
Singapore,Indonesia,2575.153685,export,2018,9
Indonesia,Indonesia,0.0,export,2018,9
United States,United States,0.0,export,2019,1
Canada,United States,25149.771311,export,2019,1
Brazil,United States,2289.143243,export,2019,1
United Kingdom,United States,5348.349845000001,export,2019,1
Netherlands,United States,2608.097339,export,2019,1
France,United States,3727.593817,export,2019,1
Germany,United States,10943.255529,export,2019,1
Italy,United States,3890.044833,export,2019,1
Russia,United States,773.369142,export,2019,1
China,United States,36606.73057,export,2019,1
South Korea,United States,6244.196999999999,export,2019,1
Japan,United States,10499.061425,export,2019,1
India,United States,4512.69,export,2019,1
Singapore,United States,2887.133245,export,2019,1
Indonesia,United States,1514.36379,export,2019,1
United States,Canada,22636.126415,export,2019,1
Canada,Canada,0.0,export,2019,1
Brazil,Canada,286.798964,export,2019,1
United Kingdom,Canada,494.958489,export,2019,1
Netherlands,Canada,382.553436,export,2019,1
France,Canada,319.46169100000003,export,2019,1
Germany,Canada,1024.858614,export,2019,1
Italy,Canada,331.344114,export,2019,1
Russia,Canada,73.05753100000001,export,2019,1
China,Canada,3359.8814700000003,export,2019,1
South Korea,Canada,503.486,export,2019,1
Japan,Canada,583.3219320000001,export,2019,1
India,Canada,235.81,export,2019,1
Singapore,Canada,92.726136,export,2019,1
Indonesia,Canada,74.278648,export,2019,1
United States,Brazil,3399.475745,export,2019,1
Canada,Brazil,99.270766,export,2019,1
Brazil,Brazil,0.0,export,2019,1
United Kingdom,Brazil,202.107745,export,2019,1
Netherlands,Brazil,186.865878,export,2019,1
France,Brazil,439.803409,export,2019,1
Germany,Brazil,842.111857,export,2019,1
Italy,Brazil,336.06785,export,2019,1
Russia,Brazil,88.602376,export,2019,1
China,Brazil,2914.00631,export,2019,1
South Korea,Brazil,430.686,export,2019,1
Japan,Brazil,279.687966,export,2019,1
India,Brazil,307.89,export,2019,1
Singapore,Brazil,136.014029,export,2019,1
Indonesia,Brazil,91.485217,export,2019,1
United States,United Kingdom,5857.487613,export,2019,1
Canada,United Kingdom,1502.133694,export,2019,1
Brazil,United Kingdom,324.11532,export,2019,1
United Kingdom,United Kingdom,0.0,export,2019,1
Netherlands,United Kingdom,5202.126011,export,2019,1
France,United Kingdom,3384.7512340000003,export,2019,1
Germany,United Kingdom,8135.677608,export,2019,1
Italy,United Kingdom,2308.759191,export,2019,1
Russia,United Kingdom,596.283584,export,2019,1
China,United Kingdom,5514.9177,export,2019,1
South Korea,United Kingdom,735.988,export,2019,1
Japan,United Kingdom,1116.309426,export,2019,1
India,United Kingdom,761.37,export,2019,1
Singapore,United Kingdom,286.988428,export,2019,1
Indonesia,United Kingdom,128.276318,export,2019,1
United States,Netherlands,4630.405126,export,2019,1
